PengajuanKey,InventorKey,Peran_Inventor
8893,95,Ketua Inventor
8894,74,Ketua Inventor
8895,48,Ketua Inventor
8895,98,Anggota Inventor
8896,5,Ketua Inventor
8896,97,Anggota Inventor
8897,52,Ketua Inventor
8898,67,Ketua Inventor
8898,43,Anggota Inventor
8898,24,Anggota Inventor
8899,78,Ketua Inventor
8900,28,Ketua Inventor
8900,73,Anggota Inventor
8901,38,Ketua Inventor
8902,46,Ketua Inventor
8903,97,Ketua Inventor
8903,42,Anggota Inventor
8904,51,Ketua Inventor
8905,67,Ketua Inventor
8906,97,Ketua Inventor
8907,42,Ketua Inventor
8907,26,Anggota Inventor
8908,70,Ketua Inventor
8908,44,Anggota Inventor
8909,40,Ketua Inventor
8910,19,Ketua Inventor
8911,15,Ketua Inventor
8912,81,Ketua Inventor
8913,16,Ketua Inventor
8914,63,Ketua Inventor
8914,35,Anggota Inventor
8915,61,Ketua Inventor
8915,92,Anggota Inventor
8916,85,Ketua Inventor
8916,32,Anggota Inventor
8917,5,Ketua Inventor
8917,39,Anggota Inventor
8918,73,Ketua Inventor
8918,17,Anggota Inventor
8919,64,Ketua Inventor
8919,26,Anggota Inventor
8920,54,Ketua Inventor
8921,27,Ketua Inventor
8922,80,Ketua Inventor
8923,41,Ketua Inventor
8923,74,Anggota Inventor
8924,46,Ketua Inventor
8924,78,Anggota Inventor
8924,72,Anggota Inventor
8925,28,Ketua Inventor
8925,63,Anggota Inventor
8926,34,Ketua Inventor
8926,82,Anggota Inventor
8926,35,Anggota Inventor
8927,23,Ketua Inventor
8928,41,Ketua Inventor
8929,82,Ketua Inventor
8930,81,Ketua Inventor
8931,41,Ketua Inventor
8932,58,Ketua Inventor
8932,44,Anggota Inventor
8933,70,Ketua Inventor
8934,76,Ketua Inventor
8934,83,Anggota Inventor
8934,84,Anggota Inventor
8935,50,Ketua Inventor
8936,70,Ketua Inventor
8936,29,Anggota Inventor
8937,63,Ketua Inventor
8938,61,Ketua Inventor
8938,10,Anggota Inventor
8939,50,Ketua Inventor
8940,46,Ketua Inventor
8941,78,Ketua Inventor
8942,97,Ketua Inventor
8943,78,Ketua Inventor
8944,98,Ketua Inventor
8944,25,Anggota Inventor
8945,57,Ketua Inventor
8946,77,Ketua Inventor
8947,76,Ketua Inventor
8947,68,Anggota Inventor
8948,88,Ketua Inventor
8948,61,Anggota Inventor
8948,82,Anggota Inventor
8949,33,Ketua Inventor
8950,80,Ketua Inventor
8951,7,Ketua Inventor
8952,49,Ketua Inventor
8952,51,Anggota Inventor
8953,68,Ketua Inventor
8953,81,Anggota Inventor
8954,76,Ketua Inventor
8955,25,Ketua Inventor
8956,11,Ketua Inventor
8957,77,Ketua Inventor
8957,86,Anggota Inventor
8957,76,Anggota Inventor
8958,70,Ketua Inventor
8959,39,Ketua Inventor
8960,19,Ketua Inventor
8961,33,Ketua Inventor
8962,18,Ketua Inventor
8962,17,Anggota Inventor
8963,100,Ketua Inventor
8964,95,Ketua Inventor
8964,94,Anggota Inventor
8965,64,Ketua Inventor
8965,17,Anggota Inventor
8966,78,Ketua Inventor
8966,74,Anggota Inventor
8967,23,Ketua Inventor
8968,52,Ketua Inventor
8968,31,Anggota Inventor
8969,95,Ketua Inventor
8969,83,Anggota Inventor
8970,83,Ketua Inventor
8970,15,Anggota Inventor
8970,6,Anggota Inventor
8971,65,Ketua Inventor
8972,83,Ketua Inventor
8973,39,Ketua Inventor
8973,76,Anggota Inventor
8974,57,Ketua Inventor
8974,7,Anggota Inventor
8975,47,Ketua Inventor
8976,43,Ketua Inventor
8977,73,Ketua Inventor
8978,90,Ketua Inventor
8979,31,Ketua Inventor
8980,32,Ketua Inventor
8980,89,Anggota Inventor
8980,77,Anggota Inventor
8981,65,Ketua Inventor
8982,69,Ketua Inventor
8982,53,Anggota Inventor
8983,18,Ketua Inventor
8983,82,Anggota Inventor
8983,76,Anggota Inventor
8984,33,Ketua Inventor
8985,71,Ketua Inventor
8985,83,Anggota Inventor
8985,100,Anggota Inventor
8986,28,Ketua Inventor
8986,7,Anggota Inventor
8987,1,Ketua Inventor
8987,42,Anggota Inventor
8988,74,Ketua Inventor
8989,23,Ketua Inventor
8989,64,Anggota Inventor
8990,43,Ketua Inventor
8991,13,Ketua Inventor
8992,43,Ketua Inventor
8993,80,Ketua Inventor
8993,52,Anggota Inventor
8994,53,Ketua Inventor
8994,100,Anggota Inventor
8995,15,Ketua Inventor
8996,90,Ketua Inventor
8996,10,Anggota Inventor
8997,61,Ketua Inventor
8997,65,Anggota Inventor
8998,43,Ketua Inventor
8999,76,Ketua Inventor
9000,4,Ketua Inventor
9001,19,Ketua Inventor
9001,8,Anggota Inventor
9002,3,Ketua Inventor
9003,15,Ketua Inventor
9004,30,Ketua Inventor
9005,42,Ketua Inventor
9006,12,Ketua Inventor
9006,35,Anggota Inventor
9007,60,Ketua Inventor
9007,73,Anggota Inventor
9008,74,Ketua Inventor
9009,27,Ketua Inventor
9010,52,Ketua Inventor
9011,51,Ketua Inventor
9012,74,Ketua Inventor
9012,94,Anggota Inventor
9013,97,Ketua Inventor
9014,54,Ketua Inventor
9015,15,Ketua Inventor
9016,5,Ketua Inventor
9016,87,Anggota Inventor
9017,51,Ketua Inventor
9017,12,Anggota Inventor
9017,34,Anggota Inventor
9018,70,Ketua Inventor
9019,67,Ketua Inventor
9020,69,Ketua Inventor
9021,83,Ketua Inventor
9021,34,Anggota Inventor
9021,47,Anggota Inventor
9022,61,Ketua Inventor
9023,93,Ketua Inventor
9023,75,Anggota Inventor
9024,38,Ketua Inventor
9025,93,Ketua Inventor
9026,10,Ketua Inventor
9026,6,Anggota Inventor
9027,73,Ketua Inventor
9028,18,Ketua Inventor
9029,53,Ketua Inventor
9030,18,Ketua Inventor
9031,87,Ketua Inventor
9031,11,Anggota Inventor
9032,63,Ketua Inventor
9032,78,Anggota Inventor
9033,76,Ketua Inventor
9034,100,Ketua Inventor
9035,1,Ketua Inventor
9036,74,Ketua Inventor
9037,35,Ketua Inventor
9038,47,Ketua Inventor
9038,26,Anggota Inventor
9039,15,Ketua Inventor
9040,85,Ketua Inventor
9041,39,Ketua Inventor
9042,75,Ketua Inventor
9043,79,Ketua Inventor
9044,4,Ketua Inventor
9044,56,Anggota Inventor
9045,82,Ketua Inventor
9046,53,Ketua Inventor
9046,71,Anggota Inventor
9046,70,Anggota Inventor
9047,55,Ketua Inventor
9048,59,Ketua Inventor
9049,80,Ketua Inventor
9049,98,Anggota Inventor
9050,12,Ketua Inventor
9050,53,Anggota Inventor
9051,71,Ketua Inventor
9051,65,Anggota Inventor
9051,73,Anggota Inventor
9052,35,Ketua Inventor
9053,62,Ketua Inventor
9054,56,Ketua Inventor
9055,68,Ketua Inventor
9056,5,Ketua Inventor
9057,61,Ketua Inventor
9058,72,Ketua Inventor
9059,74,Ketua Inventor
9060,33,Ketua Inventor
9061,36,Ketua Inventor
9062,65,Ketua Inventor
9062,46,Anggota Inventor
9063,26,Ketua Inventor
9064,79,Ketua Inventor
9064,95,Anggota Inventor
9064,20,Anggota Inventor
9065,99,Ketua Inventor
9065,34,Anggota Inventor
9065,71,Anggota Inventor
9066,63,Ketua Inventor
9067,75,Ketua Inventor
9067,50,Anggota Inventor
9067,36,Anggota Inventor
9068,11,Ketua Inventor
9068,96,Anggota Inventor
9068,31,Anggota Inventor
9069,68,Ketua Inventor
9070,65,Ketua Inventor
9071,71,Ketua Inventor
9072,17,Ketua Inventor
9073,4,Ketua Inventor
9074,45,Ketua Inventor
9075,38,Ketua Inventor
9076,66,Ketua Inventor
9076,83,Anggota Inventor
9076,99,Anggota Inventor
9077,9,Ketua Inventor
9078,14,Ketua Inventor
9078,58,Anggota Inventor
9079,4,Ketua Inventor
9080,16,Ketua Inventor
9081,34,Ketua Inventor
9081,49,Anggota Inventor
9082,76,Ketua Inventor
9083,47,Ketua Inventor
9084,14,Ketua Inventor
9084,5,Anggota Inventor
9084,66,Anggota Inventor
9085,44,Ketua Inventor
9085,49,Anggota Inventor
9086,75,Ketua Inventor
9087,86,Ketua Inventor
9087,24,Anggota Inventor
9087,65,Anggota Inventor
9088,85,Ketua Inventor
9088,79,Anggota Inventor
9089,11,Ketua Inventor
9090,59,Ketua Inventor
9090,98,Anggota Inventor
9091,45,Ketua Inventor
9092,83,Ketua Inventor
9093,13,Ketua Inventor
9094,25,Ketua Inventor
9095,84,Ketua Inventor
9096,93,Ketua Inventor
9096,7,Anggota Inventor
9097,21,Ketua Inventor
9097,45,Anggota Inventor
9098,10,Ketua Inventor
9099,46,Ketua Inventor
9100,87,Ketua Inventor
9101,57,Ketua Inventor
9101,52,Anggota Inventor
9102,37,Ketua Inventor
9102,76,Anggota Inventor
9103,82,Ketua Inventor
9104,89,Ketua Inventor
9104,61,Anggota Inventor
9104,8,Anggota Inventor
9105,1,Ketua Inventor
9106,20,Ketua Inventor
9107,93,Ketua Inventor
9108,42,Ketua Inventor
9109,5,Ketua Inventor
9110,94,Ketua Inventor
9111,85,Ketua Inventor
9111,94,Anggota Inventor
9112,36,Ketua Inventor
9112,23,Anggota Inventor
9112,85,Anggota Inventor
9113,88,Ketua Inventor
9114,13,Ketua Inventor
9115,46,Ketua Inventor
9115,96,Anggota Inventor
9116,40,Ketua Inventor
9116,13,Anggota Inventor
9117,27,Ketua Inventor
9118,4,Ketua Inventor
9119,10,Ketua Inventor
9119,33,Anggota Inventor
9120,66,Ketua Inventor
9120,40,Anggota Inventor
9121,75,Ketua Inventor
9122,10,Ketua Inventor
9123,52,Ketua Inventor
9124,73,Ketua Inventor
9125,36,Ketua Inventor
9126,84,Ketua Inventor
9126,87,Anggota Inventor
9127,93,Ketua Inventor
9128,73,Ketua Inventor
9128,79,Anggota Inventor
9128,48,Anggota Inventor
9129,61,Ketua Inventor
9130,76,Ketua Inventor
9130,60,Anggota Inventor
9131,18,Ketua Inventor
9132,51,Ketua Inventor
9132,65,Anggota Inventor
9133,2,Ketua Inventor
9133,21,Anggota Inventor
9134,72,Ketua Inventor
9135,74,Ketua Inventor
9135,40,Anggota Inventor
9136,50,Ketua Inventor
9136,45,Anggota Inventor
9136,43,Anggota Inventor
9137,56,Ketua Inventor
9138,11,Ketua Inventor
9139,82,Ketua Inventor
9140,78,Ketua Inventor
9141,42,Ketua Inventor
9142,41,Ketua Inventor
9143,32,Ketua Inventor
9144,50,Ketua Inventor
9145,48,Ketua Inventor
9146,56,Ketua Inventor
9147,63,Ketua Inventor
9147,65,Anggota Inventor
9148,17,Ketua Inventor
9148,20,Anggota Inventor
9149,69,Ketua Inventor
9150,97,Ketua Inventor
9151,29,Ketua Inventor
9151,39,Anggota Inventor
9151,13,Anggota Inventor
9152,92,Ketua Inventor
9152,77,Anggota Inventor
9153,36,Ketua Inventor
9153,1,Anggota Inventor
9154,57,Ketua Inventor
9155,100,Ketua Inventor
9156,77,Ketua Inventor
9156,46,Anggota Inventor
9157,23,Ketua Inventor
9157,61,Anggota Inventor
9158,78,Ketua Inventor
9158,44,Anggota Inventor
9159,25,Ketua Inventor
9160,77,Ketua Inventor
9161,79,Ketua Inventor
9162,33,Ketua Inventor
9163,100,Ketua Inventor
9164,97,Ketua Inventor
9164,55,Anggota Inventor
9165,90,Ketua Inventor
9165,14,Anggota Inventor
9166,90,Ketua Inventor
9167,37,Ketua Inventor
9167,39,Anggota Inventor
9167,76,Anggota Inventor
9168,23,Ketua Inventor
9169,15,Ketua Inventor
9169,52,Anggota Inventor
9170,26,Ketua Inventor
9171,29,Ketua Inventor
9171,100,Anggota Inventor
9172,93,Ketua Inventor
9172,94,Anggota Inventor
9173,23,Ketua Inventor
9173,61,Anggota Inventor
9174,40,Ketua Inventor
9175,29,Ketua Inventor
9176,2,Ketua Inventor
9176,78,Anggota Inventor
9177,14,Ketua Inventor
9178,95,Ketua Inventor
9179,67,Ketua Inventor
9180,52,Ketua Inventor
9181,22,Ketua Inventor
9181,98,Anggota Inventor
9181,25,Anggota Inventor
9182,17,Ketua Inventor
9182,54,Anggota Inventor
9183,36,Ketua Inventor
9184,68,Ketua Inventor
9184,84,Anggota Inventor
9185,11,Ketua Inventor
9185,88,Anggota Inventor
9186,77,Ketua Inventor
9186,47,Anggota Inventor
9187,54,Ketua Inventor
9187,3,Anggota Inventor
9188,3,Ketua Inventor
9188,81,Anggota Inventor
9188,45,Anggota Inventor
9189,8,Ketua Inventor
9189,14,Anggota Inventor
9189,88,Anggota Inventor
9190,9,Ketua Inventor
9191,89,Ketua Inventor
9192,14,Ketua Inventor
9192,91,Anggota Inventor
9193,56,Ketua Inventor
9194,58,Ketua Inventor
9194,35,Anggota Inventor
9195,2,Ketua Inventor
9196,54,Ketua Inventor
9197,82,Ketua Inventor
9198,94,Ketua Inventor
9198,88,Anggota Inventor
9199,47,Ketua Inventor
9200,38,Ketua Inventor
9200,73,Anggota Inventor
9201,3,Ketua Inventor
9201,36,Anggota Inventor
9202,31,Ketua Inventor
9203,8,Ketua Inventor
9204,48,Ketua Inventor
9204,71,Anggota Inventor
9205,86,Ketua Inventor
9205,93,Anggota Inventor
9205,25,Anggota Inventor
9206,83,Ketua Inventor
9207,33,Ketua Inventor
9208,69,Ketua Inventor
9208,32,Anggota Inventor
9208,78,Anggota Inventor
9209,84,Ketua Inventor
9209,64,Anggota Inventor
9210,59,Ketua Inventor
9211,73,Ketua Inventor
9211,36,Anggota Inventor
9212,2,Ketua Inventor
9213,29,Ketua Inventor
9213,23,Anggota Inventor
9214,74,Ketua Inventor
9215,35,Ketua Inventor
9216,100,Ketua Inventor
9216,43,Anggota Inventor
9217,86,Ketua Inventor
9217,13,Anggota Inventor
9218,4,Ketua Inventor
9219,69,Ketua Inventor
9220,74,Ketua Inventor
9220,53,Anggota Inventor
9221,43,Ketua Inventor
9222,1,Ketua Inventor
9223,32,Ketua Inventor
9224,71,Ketua Inventor
9224,37,Anggota Inventor
9225,2,Ketua Inventor
9225,67,Anggota Inventor
9225,68,Anggota Inventor
9226,39,Ketua Inventor
9226,10,Anggota Inventor
9227,8,Ketua Inventor
9227,80,Anggota Inventor
9227,54,Anggota Inventor
9228,95,Ketua Inventor
9229,29,Ketua Inventor
9230,10,Ketua Inventor
9230,45,Anggota Inventor
9231,60,Ketua Inventor
9232,84,Ketua Inventor
9233,17,Ketua Inventor
9234,10,Ketua Inventor
9234,74,Anggota Inventor
9234,84,Anggota Inventor
9235,8,Ketua Inventor
9236,31,Ketua Inventor
9236,92,Anggota Inventor
9237,97,Ketua Inventor
9238,83,Ketua Inventor
9239,44,Ketua Inventor
9240,8,Ketua Inventor
9240,17,Anggota Inventor
9241,96,Ketua Inventor
9241,82,Anggota Inventor
9242,56,Ketua Inventor
9242,82,Anggota Inventor
9243,17,Ketua Inventor
9244,2,Ketua Inventor
9245,74,Ketua Inventor
9246,70,Ketua Inventor
9247,59,Ketua Inventor
9248,91,Ketua Inventor
9248,40,Anggota Inventor
9249,58,Ketua Inventor
9250,20,Ketua Inventor
9250,4,Anggota Inventor
9250,1,Anggota Inventor
9251,75,Ketua Inventor
9251,32,Anggota Inventor
9251,25,Anggota Inventor
9252,46,Ketua Inventor
9252,40,Anggota Inventor
9253,81,Ketua Inventor
9253,89,Anggota Inventor
9254,24,Ketua Inventor
9255,98,Ketua Inventor
9256,64,Ketua Inventor
9256,79,Anggota Inventor
9257,13,Ketua Inventor
9257,38,Anggota Inventor
9258,22,Ketua Inventor
9259,42,Ketua Inventor
9260,76,Ketua Inventor
9261,57,Ketua Inventor
9262,21,Ketua Inventor
9262,40,Anggota Inventor
9263,40,Ketua Inventor
9263,14,Anggota Inventor
9264,88,Ketua Inventor
9265,97,Ketua Inventor
9266,63,Ketua Inventor
9267,48,Ketua Inventor
9267,7,Anggota Inventor
9268,60,Ketua Inventor
9269,1,Ketua Inventor
9270,94,Ketua Inventor
9271,89,Ketua Inventor
9272,80,Ketua Inventor
9273,57,Ketua Inventor
9274,93,Ketua Inventor
9275,5,Ketua Inventor
9276,57,Ketua Inventor
9277,54,Ketua Inventor
9278,13,Ketua Inventor
9278,25,Anggota Inventor
9279,75,Ketua Inventor
9280,18,Ketua Inventor
9280,52,Anggota Inventor
9281,88,Ketua Inventor
9282,14,Ketua Inventor
9283,43,Ketua Inventor
9284,64,Ketua Inventor
9285,65,Ketua Inventor
9286,23,Ketua Inventor
9286,72,Anggota Inventor
9287,100,Ketua Inventor
9287,20,Anggota Inventor
9288,47,Ketua Inventor
9289,17,Ketua Inventor
9290,93,Ketua Inventor
9290,11,Anggota Inventor
9291,24,Ketua Inventor
9291,36,Anggota Inventor
9292,25,Ketua Inventor
9292,51,Anggota Inventor
9292,45,Anggota Inventor
9293,62,Ketua Inventor
9294,64,Ketua Inventor
9294,88,Anggota Inventor
9295,99,Ketua Inventor
9296,10,Ketua Inventor
9297,56,Ketua Inventor
9298,11,Ketua Inventor
9299,23,Ketua Inventor
9299,1,Anggota Inventor
9300,71,Ketua Inventor
9301,14,Ketua Inventor
9302,96,Ketua Inventor
9303,21,Ketua Inventor
9303,42,Anggota Inventor
9303,96,Anggota Inventor
9304,32,Ketua Inventor
9304,17,Anggota Inventor
9305,40,Ketua Inventor
9306,26,Ketua Inventor
9306,32,Anggota Inventor
9307,66,Ketua Inventor
9308,87,Ketua Inventor
9309,49,Ketua Inventor
9310,59,Ketua Inventor
9311,28,Ketua Inventor
9312,79,Ketua Inventor
9312,78,Anggota Inventor
9313,65,Ketua Inventor
9313,91,Anggota Inventor
9314,16,Ketua Inventor
9315,89,Ketua Inventor
9316,74,Ketua Inventor
9316,3,Anggota Inventor
9316,76,Anggota Inventor
9317,84,Ketua Inventor
9318,80,Ketua Inventor
9319,62,Ketua Inventor
9319,91,Anggota Inventor
9319,80,Anggota Inventor
9320,40,Ketua Inventor
9321,90,Ketua Inventor
9321,81,Anggota Inventor
9322,89,Ketua Inventor
9323,63,Ketua Inventor
9324,84,Ketua Inventor
9325,90,Ketua Inventor
9326,26,Ketua Inventor
9326,94,Anggota Inventor
9327,96,Ketua Inventor
9328,92,Ketua Inventor
9329,12,Ketua Inventor
9329,69,Anggota Inventor
9330,24,Ketua Inventor
9331,33,Ketua Inventor
9332,17,Ketua Inventor
9333,47,Ketua Inventor
9334,98,Ketua Inventor
9335,61,Ketua Inventor
9336,60,Ketua Inventor
9337,20,Ketua Inventor
9338,85,Ketua Inventor
9339,11,Ketua Inventor
9340,77,Ketua Inventor
9341,61,Ketua Inventor
9341,32,Anggota Inventor
9342,21,Ketua Inventor
9343,72,Ketua Inventor
9343,22,Anggota Inventor
9344,84,Ketua Inventor
9344,18,Anggota Inventor
9345,94,Ketua Inventor
9346,33,Ketua Inventor
9346,84,Anggota Inventor
9346,71,Anggota Inventor
9347,36,Ketua Inventor
9348,19,Ketua Inventor
9348,68,Anggota Inventor
9349,76,Ketua Inventor
9350,3,Ketua Inventor
9351,15,Ketua Inventor
9352,54,Ketua Inventor
9352,68,Anggota Inventor
9353,71,Ketua Inventor
9353,94,Anggota Inventor
9354,59,Ketua Inventor
9354,95,Anggota Inventor
9354,30,Anggota Inventor
9355,100,Ketua Inventor
9356,47,Ketua Inventor
9357,87,Ketua Inventor
9358,64,Ketua Inventor
9359,59,Ketua Inventor
9360,66,Ketua Inventor
9360,11,Anggota Inventor
9361,82,Ketua Inventor
9362,40,Ketua Inventor
9362,80,Anggota Inventor
9362,67,Anggota Inventor
9363,92,Ketua Inventor
9364,89,Ketua Inventor
9364,14,Anggota Inventor
9365,5,Ketua Inventor
9366,35,Ketua Inventor
9367,6,Ketua Inventor
9367,72,Anggota Inventor
9368,10,Ketua Inventor
9368,31,Anggota Inventor
9368,12,Anggota Inventor
9369,85,Ketua Inventor
9370,58,Ketua Inventor
9371,88,Ketua Inventor
9372,25,Ketua Inventor
9373,14,Ketua Inventor
9373,68,Anggota Inventor
9374,85,Ketua Inventor
9375,12,Ketua Inventor
9375,19,Anggota Inventor
9376,84,Ketua Inventor
9376,6,Anggota Inventor
9377,18,Ketua Inventor
9377,51,Anggota Inventor
9378,10,Ketua Inventor
9378,40,Anggota Inventor
9378,69,Anggota Inventor
9379,84,Ketua Inventor
9380,65,Ketua Inventor
9380,84,Anggota Inventor
9380,94,Anggota Inventor
9381,27,Ketua Inventor
9382,6,Ketua Inventor
9383,57,Ketua Inventor
9383,13,Anggota Inventor
9383,10,Anggota Inventor
9384,95,Ketua Inventor
9384,78,Anggota Inventor
9384,93,Anggota Inventor
9385,78,Ketua Inventor
9386,26,Ketua Inventor
9387,92,Ketua Inventor
9387,99,Anggota Inventor
9387,22,Anggota Inventor
9388,59,Ketua Inventor
9389,70,Ketua Inventor
9390,88,Ketua Inventor
9390,17,Anggota Inventor
9391,36,Ketua Inventor
9391,64,Anggota Inventor
9391,82,Anggota Inventor
9392,72,Ketua Inventor
9393,98,Ketua Inventor
9393,68,Anggota Inventor
9393,94,Anggota Inventor
9394,39,Ketua Inventor
9395,6,Ketua Inventor
9396,4,Ketua Inventor
9397,96,Ketua Inventor
9398,91,Ketua Inventor
9399,39,Ketua Inventor
9400,60,Ketua Inventor
9401,26,Ketua Inventor
9401,52,Anggota Inventor
9402,70,Ketua Inventor
9403,26,Ketua Inventor
9404,70,Ketua Inventor
9404,90,Anggota Inventor
9404,20,Anggota Inventor
9405,86,Ketua Inventor
9406,39,Ketua Inventor
9407,81,Ketua Inventor
9408,73,Ketua Inventor
9409,49,Ketua Inventor
9410,15,Ketua Inventor
9410,57,Anggota Inventor
9410,69,Anggota Inventor
9411,2,Ketua Inventor
9412,4,Ketua Inventor
9413,57,Ketua Inventor
9413,80,Anggota Inventor
9413,82,Anggota Inventor
9414,12,Ketua Inventor
9415,54,Ketua Inventor
9416,4,Ketua Inventor
9417,32,Ketua Inventor
9418,28,Ketua Inventor
9418,75,Anggota Inventor
9419,13,Ketua Inventor
9420,38,Ketua Inventor
9421,47,Ketua Inventor
9421,58,Anggota Inventor
9421,86,Anggota Inventor
9422,74,Ketua Inventor
9423,69,Ketua Inventor
9423,8,Anggota Inventor
9424,75,Ketua Inventor
9425,11,Ketua Inventor
9426,55,Ketua Inventor
9427,11,Ketua Inventor
9427,63,Anggota Inventor
9428,32,Ketua Inventor
9429,60,Ketua Inventor
9429,9,Anggota Inventor
9430,3,Ketua Inventor
9430,42,Anggota Inventor
9431,44,Ketua Inventor
9432,69,Ketua Inventor
9432,55,Anggota Inventor
9432,84,Anggota Inventor
9433,24,Ketua Inventor
9433,75,Anggota Inventor
9433,86,Anggota Inventor
9434,100,Ketua Inventor
9435,7,Ketua Inventor
9436,100,Ketua Inventor
9437,39,Ketua Inventor
9437,4,Anggota Inventor
9438,13,Ketua Inventor
9439,92,Ketua Inventor
9440,16,Ketua Inventor
9441,55,Ketua Inventor
9442,49,Ketua Inventor
9442,28,Anggota Inventor
9443,37,Ketua Inventor
9443,57,Anggota Inventor
9444,50,Ketua Inventor
9445,14,Ketua Inventor
9445,71,Anggota Inventor
9446,42,Ketua Inventor
9447,86,Ketua Inventor
9447,19,Anggota Inventor
9448,89,Ketua Inventor
9449,51,Ketua Inventor
9449,63,Anggota Inventor
9450,66,Ketua Inventor
9450,28,Anggota Inventor
9451,5,Ketua Inventor
9452,12,Ketua Inventor
9453,83,Ketua Inventor
9453,75,Anggota Inventor
9454,84,Ketua Inventor
9455,3,Ketua Inventor
9455,95,Anggota Inventor
9455,10,Anggota Inventor
9456,27,Ketua Inventor
9457,79,Ketua Inventor
9457,99,Anggota Inventor
9457,73,Anggota Inventor
9458,31,Ketua Inventor
9458,65,Anggota Inventor
9459,49,Ketua Inventor
9460,42,Ketua Inventor
9461,9,Ketua Inventor
9462,60,Ketua Inventor
9463,23,Ketua Inventor
9463,31,Anggota Inventor
9464,13,Ketua Inventor
9464,65,Anggota Inventor
9465,69,Ketua Inventor
9465,36,Anggota Inventor
9465,12,Anggota Inventor
9466,21,Ketua Inventor
9467,30,Ketua Inventor
9468,29,Ketua Inventor
9469,67,Ketua Inventor
9470,73,Ketua Inventor
9470,34,Anggota Inventor
9471,42,Ketua Inventor
9472,24,Ketua Inventor
9473,46,Ketua Inventor
9474,100,Ketua Inventor
9474,74,Anggota Inventor
9475,12,Ketua Inventor
9475,57,Anggota Inventor
9476,4,Ketua Inventor
9477,90,Ketua Inventor
9478,5,Ketua Inventor
9479,5,Ketua Inventor
9479,90,Anggota Inventor
9479,26,Anggota Inventor
9480,86,Ketua Inventor
9480,33,Anggota Inventor
9480,99,Anggota Inventor
9481,47,Ketua Inventor
9481,14,Anggota Inventor
9482,80,Ketua Inventor
9483,44,Ketua Inventor
9484,69,Ketua Inventor
9485,68,Ketua Inventor
9486,29,Ketua Inventor
9486,61,Anggota Inventor
9486,97,Anggota Inventor
9487,58,Ketua Inventor
9487,41,Anggota Inventor
9488,55,Ketua Inventor
9489,39,Ketua Inventor
9490,92,Ketua Inventor
9490,37,Anggota Inventor
9491,3,Ketua Inventor
9492,82,Ketua Inventor
9493,24,Ketua Inventor
9494,15,Ketua Inventor
9495,26,Ketua Inventor
9496,68,Ketua Inventor
9496,15,Anggota Inventor
9497,47,Ketua Inventor
9498,75,Ketua Inventor
9499,19,Ketua Inventor
9500,61,Ketua Inventor
9501,15,Ketua Inventor
9502,35,Ketua Inventor
9503,97,Ketua Inventor
